pm10,temp,bp,rh,ws,co,o3,nox,so2,pm2.5
0.0615,0.5,0.9655,0.7952,0.2593,0.084,0.0654,0.0634,0.0345,33
0.0615,0.5,0.9655,0.8072,0.2037,0.087,0.0661,0.0616,0.0335,33
0.0615,0.5,0.931,0.8072,0.2222,0.109,0.0621,0.0984,0.079,33
0.0615,0.5,0.9655,0.8072,0.2037,0.102,0.0738,0.09,0.038,33
0.123,0.5,0.9655,0.8072,0.2407,0.116,0.1163,0.0812,0.032,64
0.123,0.5,0.9655,0.8072,0.2407,0.108,0.0962,0.0754,0.033,64
0.123,0.5,0.9655,0.8193,0.3519,0.094,0.0739,0.068,0.033,64
0.123,0.5,0.931,0.8313,0.3889,0.077,0.0777,0.0554,0.032,64
0.1241,0.5,0.931,0.8434,0.2407,0.077,0.0811,0.0468,0.025,72
0.1241,0.5,0.931,0.8434,0.3148,0.071,0.0834,0.0378,0.0255,72
0.1241,0.5,0.931,0.8554,0.2593,0.071,0.0899,0.0428,0.079,72
0.1241,0.5,0.931,0.8554,0.3519,0.065,0.0866,0.0368,0.023,72
0.0772,0.5,0.931,0.8554,0.3519,0.063,0.0928,0.0316,0.0195,46
0.0772,0.5,0.931,0.8554,0.3889,0.062,0.0896,0.0316,0.023,46
0.0772,0.6,0.931,0.8554,0.3704,0.074,0.086,0.0294,0.027,46
0.0772,0.7,0.931,0.8554,0.3148,0.086,0.0876,0.033,0.024,46
0.0647,0.7,0.931,0.8434,0.3333,0.086,0.0894,0.0364,0.0275,47
0.0647,0.7,0.931,0.8434,0.2963,0.071,0.0899,0.035,0.0475,47
0.0647,0.7,0.931,0.8434,0.3148,0.066,0.0906,0.0344,0.079,47
0.0647,0.7,0.931,0.8434,0.2593,0.07,0.1028,0.0372,0.0721,47
0.0699,0.7,0.931,0.8434,0.2037,0.074,0.1195,0.0388,0.1732,46
0.0699,0.7,0.931,0.8434,0.2407,0.073,0.1382,0.045,0.2192,46
0.0699,0.75,0.931,0.8313,0.2407,0.071,0.1469,0.049,0.1376,46
0.0699,0.8,0.931,0.8193,0.2963,0.069,0.1223,0.0456,0.0951,46
0.0647,0.8,0.931,0.8072,0.2222,0.069,0.1176,0.0398,0.0861,42
0.0647,0.8,0.931,0.8072,0.1852,0.064,0.1187,0.0374,0.0766,42
0.0647,0.8,0.931,0.7952,0.1667,0.066,0.1295,0.0386,0.079,42
0.0647,0.8,0.931,0.7952,0.1296,0.065,0.1369,0.038,0.0686,42
0.0594,0.8,0.931,0.7831,0.1111,0.062,0.1361,0.0416,0.0656,36
0.0594,0.75,0.931,0.7711,0.1481,0.055,0.1212,0.0422,0.0606,36
0.0594,0.5,0.931,0.7831,0.2593,0.047,0.1384,0.049,0.0591,36
0.0594,0.4,0.931,0.8072,0.1667,0.054,0.1274,0.066,0.0636,36
0.0834,0.5,0.931,0.8072,0.2222,0.054,0.1257,0.0638,0.0626,46
0.0834,0.5,0.931,0.8072,0.1667,0.078,0.135,0.064,0.0621,46
0.0834,0.5,0.9655,0.7952,0.2407,0.085,0.1278,0.0642,0.079,46
0.0834,0.5,0.9655,0.7952,0.1667,0.081,0.1236,0.0632,0.0531,46
0.0918,0.5,0.9655,0.7952,0.1296,0.079,0.1175,0.0682,0.037,43
0.1168,0.4,0.9655,0.7831,0.1481,0.079,0.14,0.1184,0.079,54
0.1168,0.45,0.9655,0.747,0.1111,0.112,0.14,0.0768,0.044,54
0.1168,0.5,0.9655,0.7349,0.2222,0.11,0.14,0.0748,0.079,54
0.1168,0.4,0.9655,0.7229,0.3148,0.113,0.14,0.0816,0.0551,54
0.1241,0.4,0.9655,0.6988,0.3889,0.121,0.0521,0.087,0.0661,57
0.1241,0.4,0.9655,0.6747,0.3333,0.101,0.0791,0.0764,0.0716,57
0.1241,0.5,0.9655,0.6506,0.3333,0.1,0.111,0.0652,0.0831,57
0.1241,0.7,0.9655,0.6386,0.3704,0.11,0.1362,0.0512,0.0896,57
0.0876,0.7,0.9655,0.6145,0.3519,0.11,0.1626,0.05,0.0916,45
0.0876,0.75,1,0.6024,0.3704,0.094,0.1842,0.0476,0.0966,45
0.0876,0.8,1,0.5783,0.3704,0.085,0.1811,0.0456,0.079,45
0.0876,0.8,1,0.5663,0.3333,0.088,0.1889,0.0442,0.1116,45
0.0991,0.8,1,0.5663,0.3519,0.085,0.1942,0.0438,0.1256,46
0.0991,0.8,1,0.5542,0.3148,0.078,0.2032,0.0446,0.1376,46
0.0991,0.8,1,0.5301,0.3148,0.07,0.2111,0.0436,0.1532,46
0.0991,0.8,1,0.5181,0.2963,0.065,0.216,0.0384,0.1547,46
0.0803,0.8,1,0.506,0.3148,0.065,0.2113,0.0408,0.1607,43
0.0803,0.8,1,0.506,0.3333,0.068,0.1926,0.0462,0.1597,43
0.0803,0.8,1,0.494,0.3704,0.063,0.1832,0.044,0.079,43
0.0803,0.8,1,0.4819,0.3704,0.065,0.179,0.0428,0.1772,43
0.0845,0.8,1,0.4819,0.4444,0.069,0.1696,0.0426,0.1797,37
0.0845,0.8,1,0.4819,0.4074,0.071,0.173,0.0402,0.1627,37
0.0845,0.5,1,0.4819,0.2963,0.045,0.1868,0.0366,0.1612,37
0.0845,0.2,1,0.4819,0.3889,0.045,0.1736,0.0388,0.1677,37
0.0834,0.1,0.9655,0.4699,0.4259,0.045,0.1596,0.0384,0.1767,46
0.0834,0.15,0.9655,0.4578,0.3333,0.074,0.1447,0.0326,0.1527,46
0.0834,0.2,0.9655,0.4578,0.3519,0.08,0.1317,0.027,0.079,46
0.0834,0.2,0.9655,0.4578,0.3148,0.076,0.1333,0.0282,0.1226,46
0.0824,0.2,0.9655,0.4699,0.537,0.081,0.1185,0.0292,0.1071,45
0.0824,0.2,0.9655,0.4699,0.4444,0.088,0.1152,0.03,0.0951,45
0.0824,0.3,0.9655,0.4699,0.3704,0.09,0.1155,0.0262,0.0901,45
0.0824,0.3,0.9655,0.4578,0.537,0.09,0.1172,0.0246,0.0886,45
0.0834,0.25,0.9655,0.4699,0.4259,0.09,0.1155,0.0256,0.0856,51
0.0834,0.2,0.9655,0.4578,0.4444,0.072,0.1167,0.0224,0.0841,51
0.0834,0.3,0.9655,0.4578,0.5,0.074,0.1156,0.0198,0.079,51
0.0834,0.3,0.9655,0.4578,0.3704,0.077,0.1174,0.023,0.0786,51
0.0772,0.4,0.9655,0.4578,0.2222,0.087,0.1132,0.0254,0.0781,37
0.0772,0.2,0.9655,0.4578,0.2037,0.071,0.1174,0.0298,0.0766,37
0.0772,0.4,0.9655,0.4699,0.2222,0.095,0.1133,0.0356,0.0746,37
0.0772,0.55,0.9655,0.4819,0.2222,0.113,0.125,0.0334,0.0691,37
0.0886,0.7,0.9655,0.494,0.1481,0.113,0.1171,0.039,0.0671,37
0.0886,0.7,0.9655,0.506,0.0741,0.123,0.1028,0.0596,0.0626,37
0.0886,0.7,0.9655,0.5181,0.0741,0.144,0.1073,0.0724,0.079,37
0.0886,0.75,0.9655,0.5422,0.0185,0.129,0.108,0.0666,0.0541,37
0.1303,0.8,0.9655,0.5904,0.0185,0.214,0.0923,0.1168,0.0425,59
0.1303,0.8,0.9655,0.6386,0,0.334,0.0909,0.203,0.04,59
0.1303,0.8,0.9655,0.6627,0,0.492,0.0885,0.321,0.044,59
0.1303,0.8,0.9655,0.6747,0,0.611,0.103,0.3704,0.0511,59
0.2565,0.8,0.9655,0.6747,0.0556,0.611,0.1331,0.393,0.0526,100
0.2565,0.8,0.9655,0.6867,0,0.578,0.1549,0.371,0.0526,100
0.2565,0.8,0.9655,0.7229,0,0.613,0.1393,0.3762,0.079,100
0.2565,0.8,0.9655,0.747,0,0.678,0.1407,0.3906,0.0506,100
0.3994,0.8,0.9655,0.759,0,0.852,0.1597,0.5076,0.0495,178
0.3994,0.8,0.9655,0.7711,0,0.001,0.1681,0.7184,0.0571,178
0.3994,0.6,0.9655,0.7831,0,0.001,0.1682,0.7674,0.0631,178
0.3994,0.3,0.9655,0.759,0,0.001,0.1743,0.778,0.0681,178
0.4724,0.4,0.9655,0.7831,0,0.001,0.1776,0.7402,0.0706,235
0.4724,0.4,0.9655,0.8072,0.0185,0.001,0.1924,0.8128,0.0711,235
0.4724,0.4,0.9655,0.8072,0,0.001,0.2029,0.8802,0.079,235
0.4724,0.4,0.9655,0.7831,0,0.741,0.2127,0.6218,0.0636,235
0.4849,0.4,0.9655,0.7952,0.0185,0.67,0.2305,0.5586,0.036,248
0.4849,0.4,0.9655,0.7711,0.0185,0.663,0.2208,0.5436,0.0345,248
0.4849,0.4,0.9655,0.759,0.0185,0.471,0.197,0.4146,0.0255,248
0.4849,0.4,0.9655,0.759,0.037,0.326,0.1785,0.31,0.0185,248
0.4849,0.45,0.9655,0.747,0.0185,0.326,0.1369,0.223,0.0145,210
0.4849,0.45,0.9655,0.759,0.0556,0.203,0.137,0.1814,0.009,210
0.4849,0.4,0.9655,0.747,0.1667,0.152,0.1159,0.143,0.079,210
0.4849,0.4,0.9655,0.747,0.0926,0.094,0.0936,0.1002,0.0405,210
0.4849,0.4,0.9655,0.759,0.0556,0.093,0.1108,0.0848,0.0701,123
0.4849,0.4,0.9655,0.7831,0.0556,0.097,0.1298,0.0874,0.0606,123
0.4849,0.5,0.9655,0.7831,0.0741,0.105,0.1392,0.0942,0.0716,123
0.4849,0.6,0.931,0.8072,0.037,0.108,0.1467,0.0914,0.1086,123
0.4849,0.65,0.931,0.7831,0.0926,0.108,0.1517,0.0952,0.1176,199
0.4849,0.7,0.931,0.7831,0.0556,0.121,0.1663,0.0938,0.1141,199
0.4849,0.7,0.931,0.7831,0.0556,0.113,0.1458,0.0856,0.079,199
0.4849,0.7,0.931,0.7952,0.0556,0.09,0.1757,0.0782,0.1777,199
0.4849,0.7,0.931,0.7952,0.0741,0.052,0.1463,0.0704,0.1592,127
0.4849,0.7,0.931,0.7831,0.037,0.045,0.1428,0.0614,0.1361,127
0.4849,0.7,0.931,0.8072,0.0185,0.039,0.1664,0.0562,0.1166,127
0.4849,0.7,0.931,0.8072,0.0556,0.037,0.1745,0.0482,0.1006,127
0.4849,0.7,0.931,0.7952,0.0741,0.037,0.1508,0.0474,0.0881,103
0.4849,0.7,0.931,0.8072,0.0185,0.053,0.1749,0.0448,0.0776,103
0.4849,0.7,0.931,0.8072,0.0926,0.058,0.1649,0.0436,0.079,103
0.4849,0.7,0.931,0.8072,0.1296,0.065,0.1588,0.0464,0.0636,103
0.4849,0.7,0.931,0.7952,0.2407,0.066,0.1381,0.048,0.0631,109
0.4849,0.7,0.931,0.8072,0.0741,0.062,0.1362,0.048,0.0661,109
0.4849,0.7,0.931,0.8193,0.1296,0.072,0.1394,0.0512,0.0641,109
0.4849,0.45,0.931,0.8193,0.0926,0.045,0.1324,0.0554,0.0596,109
0.4849,0.4,0.931,0.8313,0.0926,0.045,0.1262,0.0554,0.0546,134
0.4849,0.4,0.931,0.8313,0.0556,0.098,0.141,0.0546,0.0521,134
0.4849,0.4,0.931,0.8434,0,0.104,0.1367,0.0528,0.079,134
0.4849,0.4,0.931,0.8554,0.0926,0.126,0.1611,0.0586,0.049,134
0.4849,0.4,0.931,0.8434,0.0556,0.129,0.1561,0.072,0.044,129
0.4849,0.5,0.9655,0.7831,0.1667,0.129,0.1561,0.0922,0.0676,116
0.4849,0.6,0.9655,0.759,0.2222,0.129,0.1561,0.086,0.1567,116
0.4849,0.45,0.9655,0.7229,0.2222,0.121,0.0725,0.0798,0.2838,126
0.4849,0.4,0.9655,0.7108,0.1852,0.118,0.1154,0.0792,0.3368,126
0.4849,0.4,0.9655,0.6747,0.2222,0.126,0.1716,0.0794,0.3228,126
0.4849,0.5,1,0.6506,0.2222,0.139,0.1982,0.073,0.3614,126
0.4849,0.6,1,0.6145,0.1296,0.139,0.2061,0.0724,0.4089,128
0.4849,0.7,1,0.5663,0.1481,0.133,0.2333,0.0844,0.4575,128
0.4849,0.7,1,0.506,0.1481,0.112,0.188,0.0848,0.079,128
0.4849,0.7,1,0.506,0.1667,0.11,0.1884,0.0814,0.503,128
0.4849,0.7,1,0.506,0.2037,0.111,0.1961,0.0672,0.2608,102
0.4849,0.7,1,0.506,0.1852,0.108,0.2009,0.0606,0.2558,102
0.4849,0.7,1,0.4819,0.2222,0.11,0.1953,0.082,0.4124,102
0.4849,0.75,1,0.4217,0.3148,0.073,0.2706,0.0338,0.2247,102
0.4849,0.8,1,0.4217,0.2593,0.073,0.3133,0.0264,0.1667,84
0.4849,0.8,1,0.4217,0.2963,0.079,0.3258,0.0292,0.2818,84
0.4849,0.8,1,0.3855,0.2593,0.071,0.3553,0.0278,0.079,84
0.4849,0.8,1,0.3855,0.2407,0.066,0.3735,0.0266,0.1697,84
0.4849,0.8,1,0.3855,0.3148,0.063,0.408,0.022,0.1371,59
0.4849,0.8,1,0.3976,0.3333,0.06,0.3818,0.0234,0.0951,59
0.4849,0.7,1,0.3855,0.3333,0.053,0.3972,0.0242,0.0911,59
0.4849,0.3,1,0.3735,0.3333,0.053,0.409,0.0228,0.0901,59
0.4849,0.1,0.9655,0.3735,0.2593,0.053,0.4399,0.0206,0.0826,45
0.4849,0.1,1,0.3614,0.2037,0.06,0.4427,0.017,0.0831,45
0.4849,0.15,1,0.3614,0.3148,0.074,0.4343,0.0174,0.079,45
0.4849,0.2,0.9655,0.3855,0.4259,0.081,0.4168,0.0198,0.0826,45
0.4849,0.2,0.9655,0.3976,0.3333,0.085,0.4154,0.018,0.0786,48
0.4849,0.2,0.9655,0.3976,0.2963,0.084,0.4265,0.018,0.0856,48
0.4849,0.2,0.9655,0.3855,0.3148,0.095,0.4405,0.0166,0.0926,48
0.4849,0.3,0.9655,0.3735,0.2593,0.096,0.4807,0.0174,0.0716,48
0.4849,0.3,0.9655,0.3855,0.2593,0.096,0.5005,0.0194,0.0776,53
0.4849,0.3,0.9655,0.3855,0.2778,0.076,0.4975,0.019,0.0751,53
0.4849,0.3,0.9655,0.3855,0.3333,0.079,0.5271,0.0252,0.079,53
0.4849,0.3,0.9655,0.3855,0.2593,0.084,0.4784,0.0294,0.1236,53
0.4849,0.3,0.9655,0.3855,0.3519,0.078,0.4668,0.0316,0.0861,58
0.4849,0.3,0.9655,0.3855,0.3889,0.076,0.4596,0.0278,0.0941,58
0.4849,0.3,0.9655,0.3976,0.4259,0.08,0.4291,0.0316,0.0776,58
0.4849,0.5,0.9655,0.4458,0.4259,0.105,0.4299,0.0338,0.0806,58
0.4849,0.6,0.9655,0.4699,0.3704,0.105,0.4001,0.0368,0.0841,58
0.4849,0.7,0.9655,0.506,0.463,0.105,0.3749,0.0424,0.0846,58
0.4849,0.7,0.9655,0.5422,0.3519,0.105,0.2716,0.0492,0.0821,58
0.4849,0.7,0.9655,0.5663,0.3889,0.105,0.2256,0.0558,0.0726,81
0.4849,0.7,0.9655,0.5904,0.4074,0.105,0.1957,0.0552,0.0676,81
0.4849,0.7,0.9655,0.6145,0.4444,0.105,0.197,0.05,0.0656,81
0.4849,0.75,0.9655,0.6265,0.4815,0.105,0.1693,0.0506,0.0626,88
0.4849,0.75,0.9655,0.6386,0.463,0.105,0.1717,0.0514,0.0586,88
0.4849,0.8,0.9655,0.6506,0.6667,0.105,0.1981,0.0436,0.0641,88
0.4849,0.8,0.9655,0.6024,0.537,0.105,0.1751,0.0416,0.0626,86
0.4849,0.8,0.9655,0.5181,0.537,0.105,0.1978,0.0352,0.0561,86
0.4849,0.7,0.9655,0.5181,0.4074,0.105,0.2,0.0408,0.045,86
0.4849,0.4,0.9655,0.5181,0.4074,0.105,0.1816,0.0482,0.0395,86
0.4849,0.3,0.9655,0.5181,0.4074,0.105,0.2473,0.0364,0.0355,37
0.4849,0.4,0.9655,0.5422,0.2407,0.105,0.1914,0.0428,0.0335,37
0.4849,0.4,0.931,0.5783,0.0926,0.105,0.1654,0.0436,0.032,37
0.4849,0.4,0.931,0.5783,0.0741,0.105,0.1629,0.044,0.031,30
0.4849,0.4,0.931,0.6024,0,0.105,0.1611,0.0422,0.03,30
0.4849,0.4,0.931,0.6506,0.037,0.105,0.2136,0.0458,0.0576,30
0.4849,0.4,0.931,0.6506,0,0.105,0.5643,0.0768,0.475,30
0.4849,0.45,0.931,0.6747,0.0185,0.105,0.9925,0.078,0.4394,52
0.4849,0.7,0.931,0.759,0.3333,0.105,0.0691,0.0432,0.5355,81
0.4849,0.7,0.931,0.7711,0.1667,0.105,0.0803,0.036,0.6857,81
0.4849,0.7,0.931,0.7831,0.1481,0.105,0.0832,0.0416,0.5751,81
0.4849,0.7,0.931,0.7831,0.1481,0.105,0.1007,0.0364,0.2002,81
0.4849,0.7,0.931,0.7831,0.1481,0.105,0.1033,0.0324,0.1532,39
0.4849,0.7,0.931,0.7831,0.1296,0.105,0.0804,0.0348,0.1191,39
0.4849,0.7,0.931,0.7711,0.1481,0.105,0.0746,0.0398,0.0946,39
0.4849,0.7,0.931,0.759,0.1667,0.105,0.0567,0.0438,0.0901,53
0.4849,0.7,0.931,0.759,0.2593,0.105,0.064,0.0512,0.0981,53
0.4849,0.7,0.931,0.759,0.2593,0.105,0.0769,0.0472,0.1011,53
0.4849,0.6,0.931,0.7711,0.2037,0.105,0.0633,0.0516,0.0976,53
0.4849,0.4,0.931,0.7711,0.1296,0.105,0.0674,0.0508,0.0846,49
0.4849,0.4,0.931,0.759,0.1481,0.105,0.0828,0.048,0.0821,49
0.4849,0.45,0.931,0.747,0.2778,0.105,0.1624,0.0542,0.1036,49
0.4849,0.4,0.931,0.747,0.2778,0.105,0.0702,0.0556,0.0881,67
0.4849,0.4,0.9655,0.6024,0.1111,0.105,0.4542,0.139,0.5165,171
0.4849,0.4,0.9655,0.5663,0.0926,0.105,0.6142,0.1236,0.514,171
0.4849,0.6,0.9655,0.4337,0.2037,0.105,0.8168,0.0838,0.3318,139
0.4849,0.7,0.9655,0.4096,0.3889,0.155,0.9842,0.0624,0.6031,139
0.4849,0.7,0.9655,0.4096,0.5,0.123,0.3545,0.0398,0.3233,74
0.4849,0.7,0.9655,0.3976,0.4074,0.118,0.3123,0.041,0.2738,74
0.4849,0.7,0.9655,0.3976,0.4074,0.117,0.3736,0.04,0.2157,74
0.4849,0.75,0.9655,0.3855,0.4444,0.117,0.3513,0.0396,0.1812,74
0.1689,0.75,0.9655,0.3735,0.3333,0.117,0.3502,0.0398,0.2733,69
0.1689,0.8,0.9655,0.3614,0.4259,0.061,0.3013,0.0334,0.1602,69
0.1689,0.8,0.9655,0.3494,0.4259,0.056,0.3438,0.0382,0.079,69
0.1689,0.8,0.9655,0.3133,0.4074,0.05,0.3536,0.0356,0.1802,69
0.123,0.8,0.9655,0.3012,0.3333,0.047,0.3409,0.0336,0.1672,44
0.123,0.8,0.9655,0.3133,0.3889,0.044,0.3725,0.034,0.1617,44
0.123,0.8,0.9655,0.3012,0.5185,0.04,0.377,0.0324,0.1491,44
0.123,0.5,0.9655,0.2892,0.463,0.018,0.3673,0.0312,0.1221,44
0.1157,0.2,0.9655,0.3012,0.463,0.018,0.3719,0.0304,0.1101,33
0.1157,0.1,0.9655,0.3133,0.4259,0.046,0.3764,0.0296,0.1071,33
0.1157,0.1,0.9655,0.3253,0.537,0.055,0.3567,0.028,0.079,33
0.1157,0.1,0.9655,0.3012,0.5185,0.055,0.3433,0.0286,0.1016,33
0.0938,0.1,0.9655,0.3012,0.5926,0.053,0.365,0.0276,0.0936,35
0.0938,0.1,0.9655,0.2892,0.5,0.049,0.3799,0.0272,0.0946,35
0.0938,0.2,0.9655,0.3133,0.5556,0.057,0.3892,0.0242,0.0986,35
0.0938,0.2,0.9655,0.3373,0.4815,0.057,0.4013,0.0232,0.1101,35
0.0938,0.2,0.9655,0.3373,0.4074,0.057,0.3873,0.026,0.1151,35
0.0938,0.2,0.9655,0.3373,0.3519,0.06,0.4028,0.0264,0.1211,35
0.0938,0.2,0.9655,0.3012,0.3148,0.05,0.3997,0.0232,0.079,35
0.0938,0.2,0.9655,0.2771,0.3333,0.054,0.3954,0.027,0.0851,35
0.0959,0.2,0.9655,0.2892,0.3519,0.056,0.4056,0.029,0.0771,31
0.0959,0.2,0.9655,0.3012,0.2778,0.065,0.4162,0.032,0.0831,31
0.0959,0.4,0.9655,0.3133,0.3333,0.079,0.4872,0.0342,0.1647,31
0.0959,0.5,0.9655,0.3373,0.2778,0.097,0.3674,0.0494,0.1376,31
0.1397,0.6,0.9655,0.3735,0.2222,0.097,0.4094,0.0646,0.1747,50
0.1397,0.7,0.9655,0.4458,0.2593,0.098,0.2738,0.0676,0.1567,50
0.1397,0.7,0.9655,0.4699,0.2963,0.112,0.1527,0.0884,0.079,50
0.1397,0.8,0.9655,0.4819,0.1852,0.135,0.0786,0.1028,0.1261,50
0.2221,0.8,0.931,0.494,0.1852,0.135,0.0917,0.1062,0.1041,85
0.2221,0.8,0.931,0.506,0.2407,0.148,0.0981,0.0988,0.1046,85
0.2221,0.8,0.931,0.5181,0.1481,0.151,0.0667,0.1006,0.1041,85
0.2221,0.8,0.931,0.5422,0.2037,0.149,0.0637,0.1056,0.0996,85
0.2221,0.8,0.931,0.5542,0.2037,0.149,0.056,0.1018,0.0951,100
0.2221,0.8,0.931,0.5663,0.1296,0.165,0.0308,0.1086,0.0916,100
0.2221,0.8,0.931,0.5904,0.1111,0.184,0.1571,0.1136,0.079,100
0.2221,0.8,0.931,0.5904,0.1481,0.181,0.5012,0.116,0.3223,100
0.2847,0.8,0.931,0.6024,0.1667,0.189,0.243,0.1218,0.2633,137
0.2847,0.8,0.931,0.6024,0.2037,0.164,0.0524,0.0976,0.1436,137
0.2847,0.8,0.931,0.6024,0.2963,0.137,0.0513,0.0884,0.1086,137
0.2847,0.6,0.931,0.6145,0.2963,0.11,0.0674,0.0832,0.0851,137
0.244,0.3,0.931,0.6265,0.2963,0.11,0.0985,0.0786,0.1041,112
0.244,0.3,0.931,0.6386,0.2037,0.109,0.1064,0.077,0.1186,112
0.244,0.35,0.931,0.6506,0.2407,0.115,0.1469,0.074,0.079,112
0.244,0.4,0.931,0.6627,0.1852,0.128,0.3181,0.071,0.2613,112
0.2377,0.35,0.931,0.6747,0.2222,0.117,0.2088,0.0786,0.2553,128
0.2377,0.3,0.931,0.6867,0.1481,0.097,0.2098,0.0688,0.2643,128
0.2377,0.3,0.931,0.6988,0.1296,0.1,0.2098,0.0612,0.6046,128
0.2377,0.35,0.931,0.6867,0.1296,0.104,0.6232,0.0648,0.454,128
0.1794,0.4,0.931,0.6867,0.0741,0.104,0.0507,0.0578,0.1962,89
0.1794,0.4,0.931,0.7108,0.0185,0.118,0.0575,0.061,0.1371,89
0.1794,0.4,0.931,0.7229,0.037,0.113,0.0209,0.0742,0.079,89
0.1794,0.4,0.931,0.7108,0.0741,0.118,0.0344,0.0798,0.1066,89
0.268,0.4,0.931,0.7108,0.0741,0.121,0.0544,0.0646,0.0991,182
0.268,0.4,0.931,0.7349,0.0185,0.121,0.088,0.0612,0.0936,182
0.268,0.4,0.931,0.747,0.0185,0.121,0.1398,0.0598,0.0841,182
0.268,0.5,0.931,0.747,0.037,0.123,0.1587,0.0564,0.0776,182
0.2315,0.6,0.931,0.7349,0.1111,0.123,0.1767,0.0502,0.0746,145
0.2315,0.7,0.931,0.7229,0.1481,0.09,0.1698,0.0488,0.0746,145
0.2315,0.7,0.931,0.7349,0.1296,0.08,0.1961,0.0452,0.079,145
0.2315,0.7,0.931,0.7229,0.1481,0.081,0.1961,0.0446,0.0731,145
0.2013,0.75,0.931,0.7349,0.037,0.084,0.2061,0.0472,0.0686,132
0.2013,0.75,0.931,0.747,0.037,0.081,0.2479,0.052,0.0601,132
0.2013,0.7,0.931,0.7349,0.0926,0.08,0.2331,0.0522,0.0601,132
0.2013,0.7,0.931,0.7349,0.0741,0.078,0.2614,0.0532,0.0596,132
0.1981,0.7,0.931,0.747,0.0926,0.078,0.2893,0.0546,0.0586,119
0.1981,0.75,0.931,0.747,0.1296,0.076,0.271,0.0556,0.0616,119
0.1981,0.75,0.931,0.747,0.0926,0.077,0.2586,0.058,0.079,119
0.1981,0.8,0.931,0.7711,0.037,0.1,0.298,0.0604,0.0646,119
0.2013,0.8,0.931,0.7831,0.0556,0.115,0.2867,0.0676,0.0606,126
0.2013,0.8,0.931,0.7831,0.0926,0.092,0.2499,0.0678,0.0631,126
0.2013,0.75,0.931,0.7831,0.1111,0.08,0.2178,0.064,0.0686,126
0.2013,0.6,0.931,0.7952,0.0185,0.072,0.2166,0.0626,0.0666,126
0.243,0.4,0.931,0.8072,0,0.072,0.2176,0.0632,0.0646,160
0.243,0.4,0.931,0.8193,0,0.06,0.1942,0.0672,0.0636,160
0.243,0.45,0.931,0.8313,0.0185,0.074,0.2035,0.0708,0.079,160
0.243,0.5,0.931,0.8072,0.1296,0.081,0.1887,0.08,0.0606,160
0.2388,0.5,0.931,0.7952,0.1296,0.078,0.1754,0.0852,0.0631,151
0.2534,0.4,0.931,0.7711,0.1667,0.078,0.1195,0.1592,0.079,159
0.2534,0.4,0.931,0.759,0.1111,0.124,0.1195,0.1236,0.1071,159
0.2534,0.4,0.931,0.7349,0.1667,0.131,0.1195,0.1112,0.079,159
0.2534,0.4,0.9655,0.7108,0.0741,0.127,0.1195,0.0986,0.3889,159
0.2951,0.4,0.9655,0.6988,0.0926,0.123,0.7001,0.092,0.4064,175
0.2951,0.3,0.9655,0.6867,0.1111,0.123,0.3927,0.0908,0.3584,175
0.2951,0.3,0.9655,0.6627,0.1296,0.108,0.2977,0.0788,0.3073,175
0.2951,0.4,0.9655,0.6506,0.2037,0.111,0.2671,0.068,0.2638,175
0.2669,0.6,0.9655,0.6386,0.2407,0.111,0.1849,0.0622,0.2292,152
0.2669,0.7,0.9655,0.6145,0.2037,0.119,0.1997,0.0566,0.2262,152
0.2669,0.7,0.9655,0.5904,0.2407,0.115,0.2109,0.0516,0.079,152
0.2669,0.7,0.9655,0.5904,0.2593,0.111,0.2261,0.0484,0.2087,152
0.2377,0.7,0.9655,0.5542,0.2407,0.105,0.2444,0.0482,0.1917,141
0.2377,0.7,1,0.5301,0.2037,0.09,0.2659,0.0448,0.1752,141
0.2377,0.75,0.9655,0.5301,0.2963,0.097,0.2777,0.0434,0.1642,141
0.2377,0.8,0.9655,0.506,0.2593,0.098,0.2955,0.0464,0.1537,141
0.2033,0.8,0.9655,0.494,0.3148,0.098,0.3276,0.0466,0.1466,108
0.2033,0.8,0.9655,0.4819,0.2407,0.085,0.3604,0.0466,0.1431,108
0.2033,0.8,0.9655,0.4337,0.2407,0.077,0.3812,0.0412,0.079,108
0.2033,0.8,0.9655,0.4337,0.4074,0.124,0.427,0.0412,0.1572,108
0.196,0.8,0.9655,0.3976,0.4074,0.118,0.3778,0.0418,0.1612,109
0.196,0.8,0.9655,0.3855,0.3889,0.11,0.4054,0.0392,0.1376,109
0.196,0.8,0.9655,0.3976,0.3889,0.113,0.4327,0.0328,0.1226,109
0.196,0.7,0.9655,0.4096,0.3704,0.113,0.4571,0.0302,0.1301,109
0.1783,0.35,0.9655,0.3976,0.463,0.113,0.461,0.0372,0.1236,86
0.1783,0.2,0.9655,0.3855,0.6481,0.072,0.4398,0.0308,0.1126,86
0.1783,0.2,0.9655,0.3976,0.5,0.074,0.776,0.03,0.079,86
0.1783,0.2,0.9655,0.3855,0.5,0.068,0.5397,0.0338,0.1512,86
0.1689,0.15,0.9655,0.3855,0.4259,0.078,0.4848,0.0324,0.1376,89
0.1689,0.1,0.9655,0.3494,0.5185,0.071,0.4777,0.0274,0.1001,89
0.1689,0.2,0.9655,0.3133,0.463,0.063,0.841,0.0246,0.2267,89
0.1689,0.2,0.9655,0.2892,0.4074,0.068,0.434,0.0264,0.1431,89
0.1345,0.2,0.9655,0.3373,0.463,0.068,0.5587,0.0246,0.0926,57
